Address,Postcode,KT1/KT2,Sale_price,Bedrooms,House_type,Freehold/leasehold,Res_new/old,Stationdist_miles,Sale_date,Sale_year,Sale_month,Latitude,Longitude,Easting,Northing,Ward,Introduced,Altitude
"18, Hillside Court, Crescent Road",KT2 7RH,KT2,365000,4,Flat,Leasehold,Residential,0.4,01-Aug-14,2014,8,51.419536,-0.282433,519527,170346,Coombe Hill,01-1980,30
"5, Hillside Court, Crescent Road",KT2 7RH,KT2,407000,0,Flat,Leasehold,Residential,0.4,03-Aug-16,2016,8,51.419536,-0.282433,519527,170346,Coombe Hill,01-1980,30
"16, Hillside Court, Crescent Road",KT2 7RH,KT2,381000,2,Flat,Leasehold,Residential,0.4,20-May-16,2016,5,51.419536,-0.282433,519527,170346,Coombe Hill,01-1980,30
"3, Kings Court, Deer Park Close",KT2 7RJ,KT2,375000,2,Flat,Leasehold,Residential,0.4,03-Oct-14,2014,10,51.419246,-0.282925,519494,170313,Coombe Hill,01-1980,28
"8, Boyd Close",KT2 7RL,KT2,749995,4,Terraced,Freehold,Residential,0.4,01-Dec-15,2015,12,51.418631,-0.283287,519470,170244,Coombe Hill,01-1980,28
"11, Mount Court, Crescent Road",KT2 7RQ,KT2,405000,3,Flat,Leasehold,Residential,0.7,15-Aug-16,2016,8,51.419736,-0.281965,519559,170369,Coombe Hill,01-1980,33
"5, Mount Court, Crescent Road",KT2 7RQ,KT2,355000,1,Flat,Leasehold,Residential,0.7,28-Oct-15,2015,10,51.419736,-0.281965,519559,170369,Coombe Hill,01-1980,33
"Flat 6, Clandon House, Kingsnympton Park",KT2 7RS,KT2,325600,3,Flat,Leasehold,Residential,0.7,02-Dec-16,2016,12,51.421431,-0.279212,519746,170562,Coombe Hill,01-1980,54
"Flat 4, Clandon House, Kingsnympton Park",KT2 7RS,KT2,190000,3,Flat,Leasehold,Residential,0.7,03-Oct-14,2014,10,51.421431,-0.279212,519746,170562,Coombe Hill,01-1980,54
"Flat 18, Clandon House, Kingsnympton Park",KT2 7RS,KT2,240000,2,Flat,Leasehold,Residential,0.7,24-Apr-15,2015,4,51.421431,-0.279212,519746,170562,Coombe Hill,01-1980,54
"Flat 21, Clandon House, Kingsnympton Park",KT2 7RS,KT2,330000,0,Flat,Leasehold,Residential,0.7,31-Jan-17,2017,1,51.421431,-0.279212,519746,170562,Coombe Hill,01-1980,54
"Flat 12, Dunsfold House, Kingsnympton Park",KT2 7RT,KT2,285000,3,Flat,Leasehold,Residential,0.7,04-Aug-17,2017,8,51.421822999999996,-0.278967,519762,170606,Coombe Hill,01-1980,55
"Flat 12, Dunsfold House, Kingsnympton Park",KT2 7RT,KT2,285000,3,Flat,Leasehold,Residential,0.7,04-Aug-17,2017,8,51.421822999999996,-0.278967,519762,170606,Coombe Hill,01-1980,55
"Flat 7, Dunsfold House, Kingsnympton Park",KT2 7RT,KT2,255000,2,Flat,Leasehold,Residential,0.7,05-Feb-16,2016,2,51.421822999999996,-0.278967,519762,170606,Coombe Hill,01-1980,55
"Flat 23, Dunsfold House, Kingsnympton Park",KT2 7RT,KT2,352000,3,Flat,Leasehold,Residential,0.7,24-Jan-18,2018,1,51.421822999999996,-0.278967,519762,170606,Coombe Hill,01-1980,55
"Flat 11, Effingham House, Kingsnympton Park",KT2 7RU,KT2,330000,2,Flat,Leasehold,Residential,0.7,02-Feb-16,2016,2,51.422121999999995,-0.278539,519791,170640,Coombe Hill,01-1980,55
"Flat 3, Farleigh House, Kingsnympton Park",KT2 7RX,KT2,290000,3,Flat,Leasehold,Residential,0.7,05-Jan-18,2018,1,51.422585999999995,-0.27829699999999996,519807,170692,Coombe Hill,01-1980,55
"Flat 4, Hambledon House, Kingsnympton Park",KT2 7RZ,KT2,220000,5,Flat,Leasehold,Residential,0.8,01-Jun-15,2015,6,51.422943,-0.27870900000000004,519777,170731,Coombe Hill,01-1980,55
"Flat 3, Hambledon House, Kingsnympton Park",KT2 7RZ,KT2,150000,3,Flat,Leasehold,Residential,0.8,30-Oct-17,2017,10,51.422943,-0.27870900000000004,519777,170731,Coombe Hill,01-1980,55
"Flat 7, Hambledon House, Kingsnympton Park",KT2 7RZ,KT2,230000,2,Flat,Leasehold,Residential,0.8,18-Nov-14,2014,11,51.422943,-0.27870900000000004,519777,170731,Coombe Hill,01-1980,55
"Flat 8, Hambledon House, Kingsnympton Park",KT2 7RZ,KT2,315000,2,Flat,Leasehold,Residential,0.8,22-Feb-16,2016,2,51.422943,-0.27870900000000004,519777,170731,Coombe Hill,01-1980,55
"Flat 2, Kingswood House, Kingsnympton Park",KT2 7SA,KT2,234000,2,Flat,Leasehold,Residential,0.8,31-Oct-14,2014,10,51.423052,-0.27818699999999996,519813,170744,Coombe Hill,01-1980,55
"Flat 2, Kingswood House, Kingsnympton Park",KT2 7SA,KT2,234000,2,Flat,Leasehold,Residential,0.8,31-Oct-14,2014,10,51.423052,-0.27818699999999996,519813,170744,Coombe Hill,01-1980,55
"Flat 6, Dean Court, 10, Queens Road",KT2 7SD,KT2,370000,3,Flat,Leasehold,Residential,0.3,31-Oct-14,2014,10,51.417699,-0.28476,519370,170138,Coombe Hill,01-1980,23
"Flat 13, Dean Court, 10, Queens Road",KT2 7SD,KT2,352500,1,Flat,Leasehold,Residential,0.3,17-Nov-14,2014,11,51.417699,-0.28476,519370,170138,Coombe Hill,01-1980,23
"Flat 4, Hawker Court, Queens Road",KT2 7SE,KT2,295000,2,Flat,Leasehold,Residential,0.3,26-Jun-17,2017,6,51.416523,-0.283668,519449,170009,Coombe Hill,01-1980,24
"Flat 6, Hawker Court, Queens Road",KT2 7SE,KT2,350000,3,Flat,Leasehold,Residential,0.3,27-Oct-16,2016,10,51.416523,-0.283668,519449,170009,Coombe Hill,01-1980,24
"Flat 17, Hawker Court, Queens Road",KT2 7SE,KT2,525000,3,Flat,Leasehold,Residential,0.3,18-May-18,2018,5,51.416523,-0.283668,519449,170009,Coombe Hill,01-1980,24
"1b, Queens Road",KT2 7SF,KT2,413000,4,Flat,Leasehold,Residential,0.3,10-Apr-17,2017,4,51.416503999999996,-0.284804,519370,170005,Canbury,01-1980,21
"Flat 6, Queenswood Court, Queens Road",KT2 7SF,KT2,425000,2,Flat,Leasehold,Residential,0.3,10-Nov-16,2016,11,51.416503999999996,-0.284804,519370,170005,Canbury,01-1980,21
"Flat 6, Sunningdale Court, Queens Road",KT2 7SG,KT2,440000,3,Flat,Leasehold,Residential,0.4,31-Mar-16,2016,3,51.416721,-0.28426399999999996,519407,170030,Coombe Hill,01-1980,23
"12a, Queens Road",KT2 7SN,KT2,650000,2,Detached,Freehold,Residential,0.4,15-Dec-17,2017,12,51.418803999999994,-0.285294,519330,170260,Coombe Hill,01-1980,22
"Flat 13, Queens Court, Queens Road",KT2 7SP,KT2,440000,3,Flat,Leasehold,Residential,0.5,30-Mar-16,2016,3,51.419393,-0.286221,519264,170324,Canbury,01-1980,20
"Flat 14, Queens Court, Queens Road",KT2 7SP,KT2,417500,2,Flat,Leasehold,Residential,0.5,09-Apr-18,2018,4,51.419393,-0.286221,519264,170324,Canbury,01-1980,20
"Flat 18, Queens Court, Queens Road",KT2 7SP,KT2,480000,3,Flat,Leasehold,Residential,0.5,09-Sep-16,2016,9,51.419393,-0.286221,519264,170324,Canbury,01-1980,20
"Flat 3, Braywick Court, Queens Road",KT2 7SQ,KT2,374000,2,Flat,Leasehold,Residential,0.3,04-Aug-14,2014,8,51.416685,-0.284913,519362,170025,Canbury,01-1980,21
"Flat 5, Braywick Court, Queens Road",KT2 7SQ,KT2,425550,2,Flat,Leasehold,Residential,0.3,10-Oct-17,2017,10,51.416685,-0.284913,519362,170025,Canbury,01-1980,21
"Flat 31, Queens Court, Queens Road",KT2 7SR,KT2,362500,2,Flat,Leasehold,Residential,0.6,15-Jul-15,2015,7,51.419548999999996,-0.28578400000000004,519294,170342,Coombe Hill,01-1980,22
"Flat 7, Richmond Court, 2, Queens Road",KT2 7ST,KT2,420000,2,Flat,Leasehold,Residential,0.6,10-Oct-14,2014,10,51.417009,-0.28429699999999997,519404,170062,Coombe Hill,01-1980,24
"Flat 16, Richmond Court, 2, Queens Road",KT2 7ST,KT2,360000,2,Flat,Leasehold,Residential,0.6,11-May-18,2018,5,51.417009,-0.28429699999999997,519404,170062,Coombe Hill,01-1980,24
"Flat 24, Richmond Court, 2, Queens Road",KT2 7ST,KT2,416333,2,Flat,Leasehold,Residential,0.6,25-Nov-16,2016,11,51.417009,-0.28429699999999997,519404,170062,Coombe Hill,01-1980,24
"21, Heatherdale Close",KT2 7SU,KT2,845000,4,Terraced,Freehold,Residential,0.6,09-Dec-16,2016,12,51.420958,-0.282552,519515,170504,Coombe Hill,01-1980,37
"16, Heatherdale Close",KT2 7SU,KT2,700000,3,Terraced,Freehold,Residential,0.6,11-Mar-14,2014,3,51.420958,-0.282552,519515,170504,Coombe Hill,01-1980,37
"18, Heatherdale Close",KT2 7SU,KT2,927575,4,Terraced,Freehold,Residential,0.6,24-May-16,2016,5,51.420958,-0.282552,519515,170504,Coombe Hill,01-1980,37
"Flat 2, Parklands Court, Queens Road",KT2 7SW,KT2,340000,2,Flat,Leasehold,Residential,0.5,19-Jun-18,2018,6,51.418905,-0.286009,519280,170270,Canbury,01-1980,21
"11, Liverpool Road",KT2 7SX,KT2,950000,3,Semi-Detached,Freehold,Residential,0.5,10-Jun-15,2015,6,51.420396999999994,-0.284731,519365,170438,Coombe Hill,01-1980,28
"25, Liverpool Road",KT2 7SX,KT2,2350000,4,Detached,Freehold,Residential,0.5,12-Apr-17,2017,4,51.420396999999994,-0.284731,519365,170438,Coombe Hill,01-1980,28
"Woodend, 23, Liverpool Road",KT2 7SX,KT2,2050000,4,Detached,Freehold,Residential,0.5,17-Aug-18,2018,8,51.420396999999994,-0.284731,519365,170438,Coombe Hill,01-1980,28
"Flat 3, 33, Liverpool Road",KT2 7SX,KT2,380000,3,Flat,Leasehold,Residential,0.5,30-Sep-15,2015,9,51.420396999999994,-0.284731,519365,170438,Coombe Hill,01-1980,28
"Flat 44, Queens Court, Liverpool Road",KT2 7SY,KT2,535000,3,Flat,Leasehold,Residential,0.5,07-Jul-17,2017,7,51.419788,-0.285516,519312,170369,Coombe Hill,01-1980,23
"Flat 39, Queens Court, Liverpool Road",KT2 7SY,KT2,455000,2,Flat,Leasehold,Residential,0.5,02-Nov-18,2018,11,51.419788,-0.285516,519312,170369,Coombe Hill,01-1980,23
"20, Liverpool Road",KT2 7SZ,KT2,2575000,6,Semi-Detached,Freehold,Residential,0.5,30-Nov-18,2018,11,51.420256,-0.2837,519437,170424,Coombe Hill,01-1980,29
"28, Liverpool Road",KT2 7SZ,KT2,1910000,5,Semi-Detached,Freehold,Residential,0.5,28-Oct-16,2016,10,51.420256,-0.2837,519437,170424,Coombe Hill,01-1980,29
"24, Liverpool Road",KT2 7SZ,KT2,2425000,5,Detached,Freehold,Residential,0.5,02-Oct-15,2015,10,51.420256,-0.2837,519437,170424,Coombe Hill,01-1980,29
"Flat 14, Thursley House, Kingsnympton Park",KT2 7TD,KT2,285000,3,Flat,Leasehold,Residential,0.6,23-Jul-15,2015,7,51.420792,-0.278624,519789,170492,Coombe Hill,01-1980,53
"Flat 20, Ripley House, Kingsnympton Park",KT2 7TG,KT2,137300,4,Flat,Leasehold,Residential,0.7,05-Jan-15,2015,1,51.421209999999995,-0.278242,519814,170539,Coombe Hill,01-1980,55
"Flat 3, Ockley House, Kingsnympton Park",KT2 7TH,KT2,295000,2,Flat,Leasehold,Residential,0.7,12-Nov-18,2018,11,51.422007,-0.277456,519867,170629,Coombe Hill,01-1980,56
"Flat 4, Ockley House, Kingsnympton Park",KT2 7TH,KT2,312500,3,Flat,Leasehold,Residential,0.7,31-Oct-16,2016,10,51.422007,-0.277456,519867,170629,Coombe Hill,01-1980,56
"Flat 12, Ockley House, Kingsnympton Park",KT2 7TH,KT2,360000,1,Flat,Leasehold,Residential,0.7,29-Oct-18,2018,10,51.422007,-0.277456,519867,170629,Coombe Hill,01-1980,56
"Flat 10, Ockley House, Kingsnympton Park",KT2 7TH,KT2,258000,2,Flat,Leasehold,Residential,0.7,31-Jul-15,2015,7,51.422007,-0.277456,519867,170629,Coombe Hill,01-1980,56
"Flat 8, Newdigate House, Kingsnympton Park",KT2 7TJ,KT2,330000,4,Flat,Leasehold,Residential,0.7,30-Mar-16,2016,3,51.422367,-0.277437,519867,170669,Coombe Hill,01-1980,56
"Flat 13, Newdigate House, Kingsnympton Park",KT2 7TJ,KT2,295000,3,Flat,Leasehold,Residential,0.7,29-Mar-16,2016,3,51.422367,-0.277437,519867,170669,Coombe Hill,01-1980,56
"Flat 3, Newdigate House, Kingsnympton Park",KT2 7TJ,KT2,307000,5,Flat,Leasehold,Residential,0.7,06-Jun-16,2016,6,51.422367,-0.277437,519867,170669,Coombe Hill,01-1980,56
"Flat 18, Newdigate House, Kingsnympton Park",KT2 7TJ,KT2,245000,2,Flat,Leasehold,Residential,0.7,15-May-15,2015,5,51.422367,-0.277437,519867,170669,Coombe Hill,01-1980,56
"Flat 14, Milton House, Kingsnympton Park",KT2 7TL,KT2,275000,3,Flat,Leasehold,Residential,0.8,26-Jun-15,2015,6,51.422729,-0.276997,519897,170710,Coombe Hill,01-1980,56
"Flat 10, Milton House, Kingsnympton Park",KT2 7TL,KT2,250000,2,Flat,Leasehold,Residential,0.8,31-Oct-14,2014,10,51.422729,-0.276997,519897,170710,Coombe Hill,01-1980,56
"Flat 10, Milton House, Kingsnympton Park",KT2 7TL,KT2,250000,2,Flat,Leasehold,Residential,0.8,31-Oct-14,2014,10,51.422729,-0.276997,519897,170710,Coombe Hill,01-1980,56
"1, Hill Court, Deer Park Close",KT2 7TN,KT2,375000,2,Flat,Leasehold,Residential,0.7,14-Nov-14,2014,11,51.419187,-0.282547,519520,170307,Coombe Hill,01-1980,30
"7, Hill Court, Deer Park Close",KT2 7TN,KT2,365500,2,Flat,Leasehold,Residential,0.7,29-Apr-15,2015,4,51.419187,-0.282547,519520,170307,Coombe Hill,01-1980,30
"2, Hill Court, Deer Park Close",KT2 7TN,KT2,355000,2,Flat,Leasehold,Residential,0.7,03-Oct-18,2018,10,51.419187,-0.282547,519520,170307,Coombe Hill,01-1980,30
"Flat 9, Pirbright House, Kingsnympton Park",KT2 7TQ,KT2,280000,2,Flat,Leasehold,Residential,0.7,10-Sep-18,2018,9,51.421683,-0.278023,519828,170592,Coombe Hill,01-1980,56
"Flat 7, Pirbright House, Kingsnympton Park",KT2 7TQ,KT2,345000,2,Flat,Leasehold,Residential,0.7,26-Jan-17,2017,1,51.421683,-0.278023,519828,170592,Coombe Hill,01-1980,56
"Flat 24, Pirbright House, Kingsnympton Park",KT2 7TQ,KT2,315000,3,Flat,Leasehold,Residential,0.7,20-Sep-17,2017,9,51.421683,-0.278023,519828,170592,Coombe Hill,01-1980,56
"Flat 3, Rowan Court, 6, Queens Road",KT2 7TR,KT2,305000,1,Flat,Leasehold,Residential,0.7,18-Jan-17,2017,1,51.417228,-0.28449,519390,170086,Coombe Hill,09-1981,24
"Flat 11, Rowan Court, 6, Queens Road",KT2 7TR,KT2,330000,1,Flat,Leasehold,Residential,0.7,21-Sep-18,2018,9,51.417228,-0.28449,519390,170086,Coombe Hill,09-1981,24
"Flat 4, Rowan Court, 6, Queens Road",KT2 7TR,KT2,355000,2,Flat,Leasehold,Residential,0.7,31-Jul-15,2015,7,51.417228,-0.28449,519390,170086,Coombe Hill,09-1981,24
"47, Haygreen Close",KT2 7TS,KT2,485000,3,Terraced,Freehold,Residential,0.7,18-Aug-17,2017,8,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"10, Haygreen Close",KT2 7TS,KT2,375000,2,Terraced,Freehold,Residential,0.7,25-Feb-16,2016,2,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"27, Haygreen Close",KT2 7TS,KT2,405000,2,Semi-Detached,Freehold,Residential,0.7,09-May-18,2018,5,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"1, Haygreen Close",KT2 7TS,KT2,320000,1,Terraced,Freehold,Residential,0.7,24-Nov-15,2015,11,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"28, Haygreen Close",KT2 7TS,KT2,333000,1,Terraced,Freehold,Residential,0.7,28-Jun-17,2017,6,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"35, Haygreen Close",KT2 7TS,KT2,330000,1,Terraced,Freehold,Residential,0.7,30-Nov-18,2018,11,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"49, Haygreen Close",KT2 7TS,KT2,475500,2,Terraced,Freehold,Residential,0.6,10-Oct-14,2014,10,51.421931,-0.279582,519719,170617,Coombe Hill,10-1984,53
"9, Dutch Gardens",KT2 7TT,KT2,1025000,5,Detached,Freehold,Residential,0.6,28-Sep-18,2018,9,51.420947999999996,-0.281891,519561,170504,Coombe Hill,03-1988,40
"13, Dutch Gardens",KT2 7TT,KT2,855000,4,Detached,Freehold,Residential,0.6,19-Sep-17,2017,9,51.420947999999996,-0.281891,519561,170504,Coombe Hill,03-1988,40
"8, Dutch Gardens",KT2 7TT,KT2,1220000,4,Detached,Freehold,Residential,0.6,18-Jun-18,2018,6,51.420947999999996,-0.281891,519561,170504,Coombe Hill,03-1988,40
"3, Dutch Gardens",KT2 7TT,KT2,815000,4,Semi-Detached,Freehold,Residential,0.6,07-Aug-15,2015,8,51.420947999999996,-0.281891,519561,170504,Coombe Hill,03-1988,40
"55, Windmill Rise",KT2 7TU,KT2,224950,1,Flat,Leasehold,Residential,0.6,12-Dec-14,2014,12,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"24, Windmill Rise",KT2 7TU,KT2,245000,1,Flat,Leasehold,Residential,0.6,27-Jan-15,2015,1,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"37, Windmill Rise",KT2 7TU,KT2,312320,1,Flat,Leasehold,Residential,0.6,12-Aug-15,2015,8,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"40, Windmill Rise",KT2 7TU,KT2,390000,2,Flat,Leasehold,Residential,0.6,23-Mar-17,2017,3,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"58, Windmill Rise",KT2 7TU,KT2,399999,2,Flat,Leasehold,Residential,0.6,28-Mar-17,2017,3,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"44, Windmill Rise",KT2 7TU,KT2,385000,2,Flat,Leasehold,Residential,0.6,08-Jan-16,2016,1,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"6, Windmill Rise",KT2 7TU,KT2,850000,3,Terraced,Freehold,Residential,0.6,31-Mar-16,2016,3,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"12, Windmill Rise",KT2 7TU,KT2,650000,4,Terraced,Freehold,Residential,0.6,20-Feb-15,2015,2,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"38, Windmill Rise",KT2 7TU,KT2,350000,3,Flat,Leasehold,Residential,0.9,07-Dec-18,2018,12,51.421039,-0.280723,519642,170516,Coombe Hill,03-1988,47
"7, Royal Court, Deer Park Close",KT2 7TW,KT2,330000,2,Flat,Leasehold,Residential,0.9,26-Feb-15,2015,2,51.418934,-0.282499,519524,170279,Coombe Hill,01-1980,30
"Flat 7, Dower House, 15, Manorgate Road",KT2 7UA,KT2,240000,5,Flat,Leasehold,Residential,0.9,14-Sep-15,2015,9,51.413947,-0.285835,519305,169719,Canbury,01-1980,18
"1, Moor Park Gardens",KT2 7UD,KT2,2650000,7,Detached,Freehold,Residential,0.9,17-Feb-17,2017,2,51.416814,-0.257641,521258,170084,Coombe Hill,08-1993,40
"22, Wonford Close",KT2 7XA,KT2,760000,2,Semi-Detached,Freehold,Residential,0.8,28-Sep-18,2018,9,51.415431,-0.25719000000000003,521293,169931,Coombe Hill,01-1980,34
"35, Cardinal Crescent, New Malden",KT3 3EF,KT3,1025000,3,Detached,Freehold,Residential,0.5,18-Aug-17,2017,8,51.411058000000004,-0.2728,520219,169419,Coombe Vale,01-1980,19
"18, Cardinal Crescent, New Malden",KT3 3EF,KT3,750000,3,Semi-Detached,Freehold,Residential,0.5,13-Mar-14,2014,3,51.411058000000004,-0.2728,520219,169419,Coombe Vale,01-1980,19
"103, Dickerage Road, New Malden",KT3 3EQ,KT3,520000,3,Semi-Detached,Freehold,Residential,0.5,12-Aug-16,2016,8,51.407923,-0.273608,520171,169069,Coombe Vale,01-1980,16
"28, Archdale Place, New Malden",KT3 3RW,KT3,420000,3,Terraced,Freehold,Residential,0.5,21-Apr-15,2015,4,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"33, Archdale Place, New Malden",KT3 3RW,KT3,250000,2,Terraced,Freehold,Residential,0.5,23-Mar-16,2016,3,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"37, Archdale Place, New Malden",KT3 3RW,KT3,450000,3,Terraced,Freehold,Residential,0.5,02-Oct-15,2015,10,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"19, Archdale Place, New Malden",KT3 3RW,KT3,440000,2,Terraced,Freehold,Residential,0.5,07-Nov-18,2018,11,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"34, Archdale Place, New Malden",KT3 3RW,KT3,560000,4,Terraced,Freehold,Residential,0.5,03-Feb-17,2017,2,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"56, Archdale Place, New Malden",KT3 3RW,KT3,440000,2,Terraced,Freehold,Residential,0.5,01-Jul-16,2016,7,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"53, Archdale Place, New Malden",KT3 3RW,KT3,367000,2,Terraced,Freehold,Residential,0.5,29-Apr-14,2014,4,51.405206,-0.277823,519885,168760,Norbiton,01-1995,15
"356, Kingston Road, New Malden",KT3 3RX,KT3,365000,4,Terraced,Freehold,Residential,0.4,17-Sep-14,2014,9,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"288, Kingston Road, New Malden",KT3 3RX,KT3,470000,3,Semi-Detached,Freehold,Residential,0.4,15-Dec-15,2015,12,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"264, Kingston Road, New Malden",KT3 3RX,KT3,405000,3,Terraced,Freehold,Residential,0.4,10-May-18,2018,5,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"322, Kingston Road, New Malden",KT3 3RX,KT3,510000,3,Terraced,Freehold,Residential,0.4,27-Feb-17,2017,2,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"356, Kingston Road, New Malden",KT3 3RX,KT3,365000,4,Terraced,Freehold,Residential,0.4,17-Sep-14,2014,9,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"350, Kingston Road, New Malden",KT3 3RX,KT3,415000,3,Terraced,Leasehold,Residential,0.4,22-Jul-16,2016,7,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"364, Kingston Road, New Malden",KT3 3RX,KT3,430000,3,Terraced,Freehold,Residential,0.4,27-Apr-16,2016,4,51.404595,-0.277866,519884,168692,Norbiton,01-1980,17
"287, Kingston Road, New Malden",KT3 3RY,KT3,385000,2,Semi-Detached,Freehold,Residential,0.4,31-Mar-17,2017,3,51.404564,-0.276976,519946,168690,Norbiton,01-1980,16
"289, Kingston Road, New Malden",KT3 3RY,KT3,350000,2,Semi-Detached,Freehold,Residential,0.7,05-Dec-14,2014,12,51.404564,-0.276976,519946,168690,Norbiton,01-1980,16
"23, Woodlands Avenue, New Malden",KT3 3UL,KT3,1430000,5,Detached,Freehold,Residential,0.7,30-Jun-17,2017,6,51.413011,-0.268067,520543,169644,Coombe Vale,01-1980,22
"1a, Crown Road, New Malden",KT3 3UW,KT3,920000,4,Detached,Freehold,Residential,0.7,13-Jan-16,2016,1,51.413664000000004,-0.268402,520518,169716,Coombe Vale,01-1992,26
"15, The Chesters, New Malden",KT3 4SF,KT3,850000,3,Semi-Detached,Freehold,Residential,0.7,20-Apr-18,2018,4,51.414588,-0.25854499999999997,521201,169835,Coombe Hill,01-1980,33
"25, The Chesters, New Malden",KT3 4SF,KT3,1390000,4,Detached,Freehold,Residential,0.7,05-May-17,2017,5,51.414588,-0.25854499999999997,521201,169835,Coombe Hill,01-1980,33
"The Warren, Fitzgeorge Avenue, New Malden",KT3 4SH,KT3,1565000,4,Detached,Freehold,Residential,0.9,18-Oct-17,2017,10,51.415956,-0.262894,520895,169980,Coombe Vale,01-1980,44
"Chase End, Fitzgeorge Avenue, New Malden",KT3 4SH,KT3,1030000,4,Detached,Freehold,Residential,0.9,30-Nov-18,2018,11,51.415956,-0.262894,520895,169980,Coombe Vale,01-1980,44
"Coombe Hill Lodge, Fitzgeorge Avenue, New Malden",KT3 4SH,KT3,1070000,5,Detached,Freehold,Residential,0.8,05-Sep-14,2014,9,51.415956,-0.262894,520895,169980,Coombe Vale,01-1980,44
"Neville Cottage, Warren Rise, New Malden",KT3 4SJ,KT3,1160000,5,Semi-Detached,Freehold,Residential,0.8,29-Jul-16,2016,7,51.415012,-0.26408000000000004,520815,169873,Coombe Vale,01-1980,38
"Vane House, Warren Rise, New Malden",KT3 4SJ,KT3,1200222,3,Semi-Detached,Freehold,Residential,0.8,06-Oct-15,2015,10,51.415012,-0.26408000000000004,520815,169873,Coombe Vale,01-1980,38
"4, Coombe House Chase, New Malden",KT3 4SL,KT3,1260000,4,Detached,Freehold,Residential,0.8,31-Jul-14,2014,7,51.415346,-0.26237,520933,169913,Coombe Vale,01-1980,40
"1, Neville Avenue, New Malden",KT3 4SN,KT3,3350000,6,Detached,Freehold,Residential,0.8,17-Aug-15,2015,8,51.413987,-0.263529,520856,169760,Coombe Vale,01-1980,30
"17, Neville Avenue, New Malden",KT3 4SN,KT3,1850000,6,Detached,Freehold,Residential,0.8,30-Apr-15,2015,4,51.413987,-0.263529,520856,169760,Coombe Vale,01-1980,30
"20, Neville Avenue, New Malden",KT3 4SN,KT3,1800000,6,Detached,Freehold,Residential,0.8,08-May-17,2017,5,51.413987,-0.263529,520856,169760,Coombe Vale,01-1980,30
